obj,avg_cost,budget,avg_cost_normalized,setup_number,test_number,num_reps,num_candidates,num_training_samples,ratio,num_users_TSG,num_users_CELF,alpha,beta
CES-2,6.698788016951744,18.044291117050648,0.37124140668634176,6,7,10,89,100,1.0,2,2,5,5
CES-2,6.6908442784200135,18.033086018607765,0.3710315733821679,6,8,10,89,100,1.0,2,2,5,5
CES-2,6.722191906162347,18.077265163672628,0.3718588981961167,6,9,10,89,100,1.0,2,2,5,5
CES-2,6.67552577374641,18.011459634590615,0.3706265849174272,6,10,10,89,100,1.0,2,2,5,5
CES-2,7.96158188210585,18.09554287185455,0.4399747461839975,7,1,10,89,100,0.998141725985814,2,2,5,5
CES-2,7.92353016661388,18.05054347101437,0.43896352369320696,7,2,10,89,100,1.0,2,2,5,5
CES-2,7.911273885017848,18.036026411231337,0.4386372976306668,7,3,10,89,100,1.0037601360842057,2,2,5,5
CES-2,7.8912761225724735,18.012315761045038,0.4381044740309747,7,4,10,89,100,1.0,2,2,5,5
CES-2,7.917493448675778,18.04339462976025,0.4388028755751368,7,5,10,89,100,1.0,2,2,5,5
CES-2,7.954673206491593,18.08738076365546,0.43979132802222015,7,6,10,89,100,0.9637670787773048,2,2,5,5
CES-2,7.898471376317947,18.020850373714485,0.4382962630797263,7,7,10,89,100,1.012241386444484,2,2,5,5
CES-2,7.891869897121422,18.013020210654098,0.4381203043592682,7,8,10,89,100,1.0,2,2,5,5
CES-2,7.9642250661263585,18.098664670310065,0.4400448989582785,7,9,10,89,100,1.0,2,2,5,5
CES-2,7.926263089409658,18.053778976445237,0.4390362316804173,7,10,10,89,100,1.0,2,2,5,5
CES-2,9.140386213285176,18.047020477080444,0.506476192283008,8,1,10,89,100,1.2640181814742342,2,1,5,5
CES-2,9.150479101597439,18.057320508400664,0.5067462305573208,8,2,10,89,100,1.209214276280493,2,1,5,5
CES-2,9.123224062760496,18.02949304667856,0.5060166716357675,8,3,10,89,100,1.237537314540856,2,1,5,5
CES-2,9.166574341858393,18.07373435030772,0.5071765560005769,8,4,10,89,100,1.2030572691949308,2,1,5,5
CES-2,9.175338290920378,18.082665727551397,0.5074107119582764,8,5,10,89,100,1.2448277127553409,2,1,5,5
CES-2,9.138579082264156,18.045175657662753,0.5064278262308587,8,6,10,89,100,1.273704547393974,2,1,5,5
CES-2,9.149455451010004,18.05627610738916,0.5067188492573936,8,7,10,89,100,1.2849115158966085,2,1,5,5
CES-2,9.210497077128377,18.118453434573176,0.5083489664494839,8,8,10,89,100,1.1845657764873834,2,1,5,5
CES-2,9.146615235966475,18.05337801271505,0.5066428692472114,8,9,10,89,100,1.2879301447858418,2,1,5,5
CES-2,9.147046652031182,18.053818249385046,0.5066544110325667,8,10,10,89,100,1.2187909933546557,2,1,5,5
CES-2,10.412945089663275,18.09425820835753,0.5754833920107126,9,1,10,89,100,1.0733591621058194,2,1,5,5
CES-2,10.391582496817067,18.075134272076234,0.5749103901745688,9,2,10,89,100,1.0932205936390509,2,1,5,5
CES-2,10.381093602686446,18.06573735506391,0.5746288346086564,9,3,10,89,100,1.0449789552202762,2,1,5,5
CES-2,10.384560538747161,18.068843880117395,0.5747219140110081,9,4,10,89,100,1.1328943742821826,2,1,5,5
CES-2,10.408439946282787,18.090226805812087,0.5753626009232086,9,5,10,89,100,1.057681762995353,2,1,5,5
CES-2,10.355314349161596,18.042621752495318,0.5739362322845039,9,6,10,89,100,1.0596606570925426,2,1,5,5
CES-2,10.400417151548783,18.083045493538393,0.5751474305180043,9,7,10,89,100,1.0688190556097559,2,1,5,5
CES-2,10.407139365541443,18.089062826215752,0.5753277251300601,9,8,10,89,100,1.085688300285884,2,1,5,5
CES-2,10.427167178233725,18.106979051695493,0.5758645408747713,9,9,10,89,100,1.0650747454235492,2,1,5,5
CES-2,10.383236322343294,18.067657385957094,0.5746863636241828,9,10,10,89,100,1.0327368215137325,2,1,5,5
CES-2,11.62044806922316,18.079312167926567,0.6427483502297343,10,1,10,89,100,1.0,1,1,5,5
CES-2,11.569805857350655,18.038824265546012,0.6413835894753339,10,2,10,89,100,1.0,1,1,5,5
CES-2,11.678691260515896,18.12576812247541,0.6443142812819428,10,3,10,89,100,1.0,1,1,5,5
CES-2,11.614100643574801,18.074242308654014,0.6425774560969519,10,4,10,89,100,1.0,1,1,5,5
CES-2,11.598483858662734,18.06176286691913,0.6421568007575738,10,5,10,89,100,1.0,1,1,5,5
CES-2,11.57745679647148,18.044946779036863,0.6415899663345761,10,6,10,89,100,1.0,1,1,5,5
CES-2,11.5849672759277,18.0509549265001,0.6417924881591796,10,7,10,89,100,1.0,1,1,5,5
CES-2,11.596384634062396,18.06008472731916,0.6421002342542037,10,8,10,89,100,1.0,1,1,5,5
CES-2,11.599499168462447,18.06257446053312,0.6421841578456856,10,9,10,89,100,1.0,1,1,5,5
CES-2,11.586022738939395,18.05179910774632,0.6418209437068046,10,10,10,89,100,1.0,1,1,5,5
square_root,0.6027526930722991,18.08258079216897,0.03333333333333333,1,1,10,89,100,1.0,30,30,5,5
square_root,0.6015398203003559,18.04619460901068,0.03333333333333333,1,2,10,89,100,0.9986747357133624,29,29,5,5
square_root,0.6016895668715492,18.050687006146475,0.03333333333333333,1,3,10,89,100,1.0000615265501689,30,30,5,5
square_root,0.6017639112764203,18.05291733829261,0.03333333333333333,1,4,10,89,100,0.9999829870039576,30,30,5,5
square_root,0.6006160000192741,18.018480000578226,0.03333333333333333,1,5,10,89,100,0.9995177475320453,29,29,5,5
square_root,0.6022662433004895,18.067987299014682,0.03333333333333333,1,6,10,89,100,1.0001404634456463,30,30,5,5
square_root,0.6034907856023917,18.104723568071748,0.03333333333333333,1,7,10,89,100,0.9978357555415922,30,30,5,5
square_root,0.6020833028932429,18.062499086797285,0.03333333333333333,1,8,10,89,100,1.0001034848722024,29,29,5,5
square_root,0.6024762747641232,18.074288242923696,0.03333333333333333,1,9,10,89,100,0.9998045259731128,29,29,5,5
square_root,0.6024285209601047,18.07285562880314,0.03333333333333333,1,10,10,89,100,0.9994465516683192,30,30,5,5
square_root,1.8194697603064642,18.035571507120427,0.10088229028884052,2,1,10,89,100,0.992442322794236,9,9,5,5
square_root,1.828809912580932,18.090957092792426,0.10108972693929744,2,2,10,89,100,0.985321254638866,9,9,5,5
square_root,1.8241568621214408,18.063382291126864,0.10098645052856504,2,3,10,89,100,0.9927659153380394,9,9,5,5
square_root,1.8209990126786768,18.04464906117023,0.1009162886186151,2,4,10,89,100,1.0,9,9,5,5
square_root,1.821625318643969,18.048365720157094,0.10093020868972692,2,5,10,89,100,0.9979454021218986,9,9,5,5
square_root,1.8235463725466552,18.059761914999388,0.10097289106741343,2,6,10,89,100,1.0,9,9,5,5
square_root,1.820700308913214,18.042876260714817,0.1009096489165349,2,7,10,89,100,0.9907662424488972,9,9,5,5
square_root,1.8215275792552448,18.047785750183294,0.10092803651754044,2,8,10,89,100,1.0,9,9,5,5
square_root,1.8266615691717945,18.078229823243305,0.10104205926308353,2,9,10,89,100,0.9920169126081708,9,9,5,5
square_root,1.8197040696022035,18.036962591328077,0.10088750034205272,2,10,10,89,100,0.9905530738599162,9,9,5,5
square_root,3.050849010885752,18.078668829875244,0.16875407363202435,3,1,10,89,100,1.0240122346742142,6,5,5,5
square_root,3.0543854188827373,18.090291738511787,0.16884113661806585,3,2,10,89,100,0.9988430615640692,6,5,5,5
square_root,3.0408334191373707,18.04571499614256,0.16850722843552485,3,3,10,89,100,0.9666153515353256,5,5,5,5
square_root,3.031615302928371,18.015337643945998,0.16827968272618726,3,4,10,89,100,1.0176362668329906,6,5,5,5
square_root,3.043145511413408,18.05332711970319,0.16856424808766435,3,5,10,89,100,1.033206384869098,6,5,5,5
square_root,3.0503859336572643,18.077146367890386,0.1687426694223999,3,6,10,89,100,1.0209615253150592,6,5,5,5
square_root,3.0618339016303127,18.114750511440565,0.16902434840030384,3,7,10,89,100,1.0171179372631864,6,5,5,5
square_root,3.0441730141533325,18.05670905987634,0.16858958097285645,3,8,10,89,100,1.0264829915901472,6,5,5,5
square_root,3.0366557820008397,18.03195366774363,0.16840414732392234,3,9,10,89,100,1.0303546794794878,6,5,5,5
square_root,3.0526007558484825,18.08442702061711,0.16879720614694466,3,10,10,89,100,1.010356901295861,6,5,5,5
square_root,4.263529263692567,18.052643280248496,0.2361720218754513,4,1,10,89,100,1.0175908809687706,4,4,5,5
square_root,4.262305933645544,18.04985652066213,0.2361407099699865,4,2,10,89,100,1.0203440449012429,4,4,5,5
square_root,4.247822477840435,18.016832776358566,0.23576965666320485,4,3,10,89,100,0.9791868738960424,4,4,5,5
square_root,4.276943837363308,18.083175790757046,0.2365150837912777,4,4,10,89,100,1.023005111465672,4,4,5,5
square_root,4.259946359373624,18.04448026066716,0.23608030255431264,4,5,10,89,100,0.9928827382939628,4,4,5,5
square_root,4.266296947456904,18.058946628366176,0.236242846011605,4,6,10,89,100,0.9939737756974256,4,4,5,5
square_root,4.256138755837215,18.035801561617568,0.2359827890818453,4,7,10,89,100,1.0090636681078011,4,4,5,5
square_root,4.259725166500829,18.043976199634887,0.23607463894720845,4,8,10,89,100,1.0150630287655733,4,4,5,5
square_root,4.262951319846041,18.051326767218086,0.2361572295942107,4,9,10,89,100,0.9867456627731286,4,4,5,5
square_root,4.2813270130549,18.09314188412253,0.236627062368418,4,10,10,89,100,1.0052307677504035,4,4,5,5
square_root,5.484799125068057,18.05382457849685,0.30380261540819264,5,1,10,89,100,1.0032229438256632,3,3,5,5
square_root,5.503443908795044,18.08626394880851,0.3042885984840226,5,2,10,89,100,0.988037775416784,3,3,5,5
square_root,5.5024254394461485,18.084493367010122,0.30426207291400925,5,3,10,89,100,0.9881162225505492,3,3,5,5
square_root,5.4875639967737495,18.058638542993414,0.3038747347264931,5,4,10,89,100,0.9851288775427484,3,3,5,5
square_root,5.4838255944382786,18.05212926014368,0.3037772173804295,5,5,10,89,100,0.9826355783082054,3,3,5,5
square_root,5.493929884235553,18.069717703454497,0.3040407146584944,5,6,10,89,100,0.9981385678693732,3,3,5,5
square_root,5.474244919702989,18.035437346883462,0.3035271512641717,5,7,10,89,100,0.9979072059236478,3,3,5,5
square_root,5.48746973124068,18.05847443559705,0.30387227618871976,5,8,10,89,100,1.0094106615554796,3,3,5,5
square_root,5.4994947642344485,18.079397555026947,0.3041857311614524,5,9,10,89,100,0.9946905094769224,3,3,5,5
square_root,5.5008454028427245,18.081746192277304,0.3042209167382368,5,10,10,89,100,1.0196291396088757,3,3,5,5
square_root,6.7077158973076605,18.05687649498537,0.3714770879210744,6,1,10,89,100,1.0128190486307416,3,3,5,5
square_root,6.69890957787246,18.044462534183253,0.3712446167450048,6,2,10,89,100,1.006223129754536,3,3,5,5
square_root,6.680239404511827,18.01811688669529,0.3707512525598369,6,3,10,89,100,1.0075441016038291,3,3,5,5
square_root,6.7091550178421775,18.058904399800333,0.3715150636666729,6,4,10,89,100,1.0187542565303664,3,3,5,5
square_root,6.703423780053778,18.05082706364407,0.3713638026899639,6,5,10,89,100,0.9983133696235884,3,3,5,5
square_root,6.736801574772812,18.097819887835158,0.3722438181242537,6,6,10,89,100,1.0163664644486825,3,3,5,5
square_root,6.702561511554482,18.04961152497615,0.3713410397935608,6,7,10,89,100,1.0100232135867184,3,3,5,5
square_root,6.736261123187936,18.09705990874405,0.3722295863060685,6,8,10,89,100,0.9964484346484996,3,3,5,5
square_root,6.729496310575384,18.08754470379995,0.3720513989475646,6,9,10,89,100,0.9899157184099654,3,3,5,5
square_root,6.701274503627763,18.04779708661286,0.3713070615470573,6,10,10,89,100,0.9898991658869186,3,3,5,5
square_root,7.951922346103076,18.084129832977947,0.4397182734002534,7,1,10,89,100,0.9839333301712144,2,2,5,5
square_root,7.919646476571595,18.045944614490935,0.4388601786027926,7,2,10,89,100,0.9982350019968732,2,2,5,5
square_root,7.937251034389665,18.06678197948128,0.439328433995834,7,3,10,89,100,0.9991032833865984,2,2,5,5
square_root,7.982255963502622,18.119946727216455,0.44052314742808507,7,4,10,89,100,0.9945194344013252,2,2,5,5
square_root,7.9704223969689885,18.10598215512446,0.44020933681927626,7,5,10,89,100,0.9933543321389632,2,2,5,5
square_root,7.957912413279834,18.091208096241864,0.43987733549607183,7,6,10,89,100,1.0056242381634053,2,2,5,5
square_root,7.8854190640582456,18.005365572998265,0.4379482900299236,7,7,10,89,100,1.0,2,2,5,5
square_root,7.9422886152603365,18.072740388128587,0.439462330819369,7,8,10,89,100,1.0131503733452711,2,2,5,5
square_root,7.953184848921972,18.08562191192245,0.43975180326417496,7,9,10,89,100,0.9910285838278816,2,2,5,5
square_root,7.94772981482759,18.079174074497693,0.43960690804114666,7,10,10,89,100,1.0,2,2,5,5
square_root,9.141765162318164,18.048428062087268,0.5065130952607149,8,1,10,89,100,1.0819266542766748,2,2,5,5
square_root,9.157079041440117,18.06405283520364,0.5069227335072114,8,2,10,89,100,1.0928533507688578,2,2,5,5
square_root,9.132745015695914,18.03921867558148,0.5062716506706756,8,3,10,89,100,1.0745222913465329,2,2,5,5
square_root,9.146012332569024,18.05276276515989,0.5066267391614955,8,4,10,89,100,1.0767541773555125,2,2,5,5
square_root,9.168473064499377,18.075669708271693,0.5072272957224788,8,5,10,89,100,1.065058810448246,2,2,5,5
square_root,9.144231046456802,18.050944889733373,0.5065790795061185,8,6,10,89,100,1.091757241367838,2,2,5,5
square_root,9.151229632474402,18.058086216217188,0.5067663052940836,8,7,10,89,100,1.0558785627440916,2,2,5,5
square_root,9.17180768920818,18.07906818922481,0.5073163944740587,8,8,10,89,100,1.0738643872989082,2,2,5,5
square_root,9.131796201744317,18.038249691810147,0.5062462466017641,8,9,10,89,100,1.0890924985680934,2,2,5,5
square_root,9.153862925588028,18.0607725107152,0.5068367324906604,8,10,10,89,100,1.0569847381903523,2,2,5,5
square_root,10.349555244899602,18.03745378276001,0.5737813867493639,9,1,10,89,100,1.0104416900558362,2,2,5,5
square_root,10.342804307143355,18.0313939554186,0.5735998188889467,9,2,10,89,100,1.0026423692885564,2,2,5,5
square_root,10.371326028502024,18.0569823969738,0.5743665137670052,9,3,10,89,100,1.0,2,2,5,5
square_root,10.381638671239957,18.066225794456912,0.5746434694968363,9,4,10,89,100,1.0,2,2,5,5
square_root,10.321868904126998,18.012589186598028,0.5730363801227875,9,5,10,89,100,0.9931004989842172,2,2,5,5
square_root,10.388467772621373,18.072344310192552,0.5748267958110128,9,6,10,89,100,1.0185134436241632,2,2,5,5
square_root,10.363845384805575,18.050274494928814,0.5741655279379421,9,7,10,89,100,1.009912065001729,2,2,5,5
square_root,10.390248667509704,18.07393956802738,0.5748745937985733,9,8,10,89,100,1.005734875010486,2,2,5,5
square_root,10.3684390549348,18.054393930851745,0.5742889567296404,9,9,10,89,100,0.9921550761639204,2,2,5,5
square_root,10.375491761907883,18.06071676733821,0.5744784050138791,9,10,10,89,100,1.0,2,2,5,5
square_root,11.579749993655865,18.046781471167666,0.6416518098895465,10,1,10,89,100,1.0,1,1,5,5
square_root,11.598991118800988,18.0621683526082,0.6421704688145086,10,2,10,89,100,1.0,1,1,5,5
square_root,11.659834831212661,18.110740548847552,0.6438077338562844,10,3,10,89,100,1.0,1,1,5,5
square_root,11.628455130962546,18.085705649868505,0.6429638608569909,10,4,10,89,100,1.0,1,1,5,5
square_root,11.616233359776436,18.075945920740207,0.6426348812234527,10,5,10,89,100,1.0,1,1,5,5
square_root,11.614104823682695,18.07424564787391,0.6425775686549261,10,6,10,89,100,1.0,1,1,5,5
square_root,11.627022182141669,18.084561629944414,0.6429252983876395,10,7,10,89,100,1.0,1,1,5,5
square_root,11.586145212048464,18.05189706179553,0.6418242455286883,10,8,10,89,100,1.0,1,1,5,5
square_root,11.565138595515164,18.035088387648003,0.6412576610068614,10,9,10,89,100,1.0,1,1,5,5
square_root,11.581901939238367,18.04850298863768,0.6417098385683112,10,10,10,89,100,1.0,1,1,5,5
max,0.40967910044595696,12.290373013378707,0.03333333333333333,1,1,10,60,150,1.000200398599975,30,30,5,5
max,0.41054463541333225,12.316339062399967,0.03333333333333333,1,2,10,60,150,1.0018392253285666,29,29,5,5
max,0.4104524709144453,12.313574127433359,0.03333333333333333,1,3,10,60,150,1.0014726071641893,30,30,5,5
max,0.41011847787023575,12.303554336107073,0.03333333333333333,1,4,10,60,150,0.9986849154533256,29,29,5,5
max,0.410025963941978,12.30077891825934,0.03333333333333333,1,5,10,60,150,0.997435940934668,30,30,5,5
max,0.40972792442494105,12.291837732748231,0.03333333333333333,1,6,10,60,150,1.0049352464483865,30,30,5,5
max,0.4106267441736246,12.318802325208738,0.03333333333333333,1,7,10,60,150,1.0026883813867993,30,30,5,5
max,0.4101747136892696,12.30524141067809,0.03333333333333333,1,8,10,60,150,0.9965356397836987,30,30,5,5
max,0.4102813664274775,12.308440992824323,0.03333333333333333,1,9,10,60,150,0.9986932336153124,29,29,5,5
max,0.4099123252977545,12.297369758932636,0.03333333333333333,1,10,10,60,150,0.9931087450880792,29,29,5,5
max,1.256452473465712,12.334974575258615,0.10186096986254786,2,1,10,60,150,0.9968810701329224,9,9,5,5
max,1.2516964123965535,12.307036102112635,0.101705756122848,2,2,10,60,150,0.9918766405191332,9,9,5,5
max,1.2483367460626098,12.287269680726828,0.1015959426707046,2,3,10,60,150,0.9986552529976424,9,9,5,5
max,1.2515823175594172,12.306365249813394,0.10170202916562997,2,4,10,60,150,1.0134215609150965,9,9,5,5
max,1.2528914194919478,12.314060712578835,0.10174478173654908,2,5,10,60,150,0.9970211434152496,9,9,5,5
max,1.2464410495274625,12.276105161818675,0.10153391756565933,2,6,10,60,150,0.9988372603302504,9,9,5,5
max,1.2469981139847768,12.27938678472601,0.1015521488040334,2,7,10,60,150,1.028708464352404,9,9,5,5
max,1.250207341659978,12.298278383491262,0.10165710213050702,2,8,10,60,150,0.9896740416145888,9,9,5,5
max,1.2514584556331934,12.30563693591269,0.10169798297729273,2,9,10,60,150,0.9996910242382746,9,9,5,5
max,1.2497243381086465,12.295436602449644,0.1016413144580536,2,10,10,60,150,1.0001373411103434,9,9,5,5
max,2.0902231314557747,12.297466500449266,0.16997185000499185,3,1,10,60,150,0.9980303244649024,5,5,5,5
max,2.0953130723431848,12.314057206732807,0.1701561911859201,3,2,10,60,150,1.0018158076107164,5,5,5,5
max,2.08172018528932,12.269706484745376,0.16966340538605973,3,3,10,60,150,1.0,5,5,5,5
max,2.0943941795758745,12.311063542024153,0.17012292824471278,3,4,10,60,150,1.0042675906769214,5,5,5,5
max,2.0879450494769545,12.290034606661653,0.16988927340735166,3,5,10,60,150,1.0,5,5,5,5
max,2.092114486083109,12.303633715347555,0.17004037461497287,3,6,10,60,150,1.0,5,5,5,5
max,2.0925753637055413,12.305136099781802,0.17005706777535334,3,7,10,60,150,0.9823565831138784,5,5,5,5
max,2.0960768374952217,12.316544986883295,0.17018383318759214,3,8,10,60,150,1.0,5,5,5,5
max,2.093228290625821,12.307264253150365,0.17008071392389293,3,9,10,60,150,1.0119918657490488,5,5,5,5
max,2.093801070091501,12.309130903436143,0.17010145448262384,3,10,10,60,150,0.9920524782209912,5,5,5,5
max,2.9387919004382383,12.316437737859713,0.2386072956309952,4,1,10,60,150,1.0,3,3,5,5
max,2.9445865096492563,12.329485758233712,0.2388247626372285,4,2,10,60,150,1.0,3,3,5,5
max,2.9208956330416886,12.276058827170862,0.23793431378618105,4,3,10,60,150,0.9985795307352494,4,4,5,5
max,2.9466355916743283,12.334096726080091,0.2389016121013348,4,4,10,60,150,0.9984821436809084,3,3,5,5
max,2.926883551315984,12.289582878290766,0.2381597146381794,4,5,10,60,150,1.022011191396861,4,4,5,5
max,2.915152367163188,12.263074380768256,0.2377179063461376,4,6,10,60,150,1.0024525148447316,4,4,5,5
max,2.9311065631822784,12.29911251892158,0.23831854198202634,4,7,10,60,150,0.998467829372744,4,4,5,5
max,2.934726932822766,12.307276805168138,0.23845461341946905,4,8,10,60,150,1.0066894305164806,4,4,5,5
max,2.9312966228301605,12.299541246592288,0.23832568744320484,4,9,10,60,150,0.987582836536718,4,4,5,5
max,2.926531470075348,12.288788063797275,0.2381464677299545,4,10,10,60,150,1.0181491060642158,3,3,5,5
max,3.772959606932648,12.301654389845336,0.30670343088545193,5,1,10,60,150,1.0163671335572964,3,3,5,5
max,3.7652806569252206,12.288409778866244,0.3064091061970277,5,2,10,60,150,0.9832414022724688,3,3,5,5
max,3.768272773928868,12.293572165124054,0.3065238258916457,5,3,10,60,150,1.0409244126028008,3,3,5,5
max,3.7719878473246258,12.299979047094602,0.30666620104654674,5,4,10,60,150,0.9723251720769354,3,3,5,5
max,3.772264516936239,12.300456055714324,0.3066768012380961,5,5,10,60,150,0.9845723000117786,3,3,5,5
max,3.776909294330404,12.308461557353079,0.3068547012745128,5,6,10,60,150,0.9830794481588851,3,3,5,5
max,3.756590068305913,12.273404050929468,0.3060756455762104,5,7,10,60,150,1.0296835592460174,3,3,5,5
max,3.7750779168564335,12.305305674649658,0.3067845705477701,5,8,10,60,150,1.0208958450910002,3,3,5,5
max,3.7818844498393016,12.317031041624125,0.307045134258314,5,9,10,60,150,1.0042532460173752,3,3,5,5
max,3.765927471662972,12.289525920248547,0.3064339093388566,5,10,10,60,150,1.0334208379170209,3,3,5,5
max,4.6134359786544366,12.301305950622195,0.37503627640617215,6,1,10,60,150,1.0,2,2,5,5
max,4.617102356507767,12.306420295119775,0.3751783415311048,6,2,10,60,150,1.0,2,2,5,5
max,4.6144880331836164,12.302773701596491,0.3750770472665694,6,3,10,60,150,1.0,2,2,5,5
max,4.631546664533037,12.326549420599036,0.3757374839055288,6,4,10,60,150,1.0,2,2,5,5
max,4.606840658608611,12.292100826083775,0.3747805785023272,6,5,10,60,150,1.0,2,2,5,5
max,4.6143095436504575,12.30252469757049,0.3750701304880693,6,6,10,60,150,1.0,2,2,5,5
max,4.603569792831667,12.287533221758926,0.37465370060441466,6,7,10,60,150,1.0,2,2,5,5
max,4.619348649757165,12.309552718481688,0.37526535329115795,6,8,10,60,150,1.0,2,2,5,5
max,4.622046995372507,12.313314517714277,0.3753698477142855,6,9,10,60,150,1.0,2,2,5,5
max,4.606819234661623,12.292070913853152,0.3747797476070321,6,10,10,60,150,1.0002901678824607,2,2,5,5
max,5.453667097227067,12.300781730691762,0.4433593910230588,7,1,10,60,150,1.0115309112264983,2,2,5,5
max,5.459727353711642,12.307881191334861,0.4435960397111621,7,2,10,60,150,0.973337237353259,2,2,5,5
max,5.485738812196422,12.338308469806009,0.4446102823268669,7,3,10,60,150,1.0,2,2,5,5
max,5.460313897040554,12.308568105421331,0.4436189368473778,7,4,10,60,150,0.9848541714833676,2,2,5,5
max,5.472085018001058,12.322345750292016,0.4440781916764006,7,5,10,60,150,1.0039160988479918,2,2,5,5
max,5.4358345444690634,12.27986840049896,0.4426622800166321,7,6,10,60,150,1.0,2,2,5,5
max,5.463353848260537,12.312127670602415,0.4437375890200806,7,7,10,60,150,1.006995703510312,2,2,5,5
max,5.459649581240324,12.307790107477935,0.443593003582598,7,8,10,60,150,1.0081307380316136,2,2,5,5
max,5.4642750464681535,12.31320613250425,0.4437735377501418,7,9,10,60,150,1.0385085404134362,2,2,5,5
max,5.432044852221925,12.275419584759545,0.4425139861586516,7,10,10,60,150,1.0240434072887037,2,2,5,5
max,6.282963543192824,12.289352661133185,0.5112526034885128,8,1,10,60,150,1.0,1,1,5,5
max,6.29527992688154,12.301797778982113,0.5117365802937488,8,2,10,60,150,1.0,1,1,5,5
max,6.281654003379054,12.288028717323046,0.5112011167847852,8,3,10,60,150,1.0,1,1,5,5
max,6.313890300109544,12.320579626109106,0.5124669854597985,8,4,10,60,150,1.0,1,1,5,5
max,6.297646600641848,12.304187796588385,0.5118295254228817,8,5,10,60,150,1.0,1,1,5,5
max,6.313728089045041,12.320416039984774,0.5124606237771856,8,6,10,60,150,1.0,1,1,5,5
max,6.302438892328652,12.30902598395316,0.512017677153734,8,7,10,60,150,1.0,1,1,5,5
max,6.292718908406488,12.29921099413836,0.5116359831053806,8,8,10,60,150,1.0,1,1,5,5
max,6.314702359951816,12.32139853821136,0.5124988320415529,8,9,10,60,150,1.0,1,1,5,5
max,6.290201240703754,12.296667483653307,0.5115370688087397,8,10,10,60,150,1.0,1,1,5,5
max,7.1291376223910845,12.29568354524725,0.5798081575665445,9,1,10,60,150,1.0,1,1,5,5
max,7.153872734113951,12.31762626557498,0.5807833895811102,9,2,10,60,150,1.0,1,1,5,5
max,7.1626993670013945,12.325447266042696,0.5811309896018976,9,3,10,60,150,1.0,1,1,5,5
max,7.128761518861428,12.295349607425287,0.5797933158855684,9,4,10,60,150,1.0,1,1,5,5
max,7.1672841027031025,12.329507755549596,0.5813114558022042,9,5,10,60,150,1.0,1,1,5,5
max,7.125096830713546,12.292095313885296,0.5796486806171242,9,6,10,60,150,1.0,1,1,5,5
max,7.143053143732398,12.308032789281075,0.5803570128569367,9,7,10,60,150,1.0,1,1,5,5
max,7.147279944786823,12.311781457789184,0.5805236203461861,9,8,10,60,150,1.0,1,1,5,5
max,7.126262521126372,12.293130553690364,0.5796946912751274,9,9,10,60,150,1.0,1,1,5,5
max,7.135160671987188,12.30103014037564,0.5800457840166952,9,10,10,60,150,1.0,1,1,5,5
max,7.998216021895355,12.31875864977437,0.6492712658220519,10,1,10,60,150,1.0,1,1,5,5
max,7.932323579850931,12.26657074202096,0.6466618704343814,10,2,10,60,150,1.0,1,1,5,5
max,8.000963141367912,12.320929740369115,0.6493798203517891,10,3,10,60,150,1.0,1,1,5,5
max,7.9804953598487485,12.304744776414447,0.6485705721540558,10,4,10,60,150,1.0,1,1,5,5
max,7.976977415101283,12.301960862416001,0.6484313764541333,10,5,10,60,150,1.0,1,1,5,5
max,7.9647083912601,12.292247007241635,0.647945683695415,10,6,10,60,150,1.0,1,1,5,5
max,7.984219363524977,12.30769108645206,0.6487178876559364,10,7,10,60,150,1.0,1,1,5,5
max,7.971185066940019,12.29737576987665,0.6482021218271657,10,8,10,60,150,1.0,1,1,5,5
max,7.954171046242688,12.283898218634196,0.647528244265043,10,9,10,60,150,1.0,1,1,5,5
max,7.963933156368732,12.29163297309639,0.6479149819881528,10,10,10,60,150,1.0,1,1,5,5
modular,0.4096109259485364,12.288327778456091,0.03333333333333333,1,1,10,60,150,1.0,30,30,5,5
modular,0.4093350987027915,12.280052961083744,0.03333333333333333,1,2,10,60,150,1.0,29,29,5,5
modular,0.4098281654761481,12.294844964284446,0.03333333333333333,1,3,10,60,150,1.0,30,30,5,5
modular,0.4103027966923393,12.309083900770178,0.03333333333333333,1,4,10,60,150,1.0,30,30,5,5
modular,0.4089330075090991,12.267990225272973,0.03333333333333333,1,5,10,60,150,1.0,30,30,5,5
modular,0.41025874508952215,12.307762352685664,0.03333333333333333,1,6,10,60,150,1.0,30,30,5,5
modular,0.4098072124525808,12.294216373577425,0.03333333333333333,1,7,10,60,150,1.0,30,30,5,5
modular,0.4107178765934431,12.321536297803291,0.03333333333333333,1,8,10,60,150,1.0,30,30,5,5
modular,0.4099596411746017,12.298789235238047,0.03333333333333333,1,9,10,60,150,1.0000000000000002,29,29,5,5
modular,0.40971297270285495,12.291389181085648,0.03333333333333333,1,10,10,60,150,1.0,30,30,5,5
modular,1.2537139078724475,12.318893674709035,0.10177163152616132,2,1,10,60,150,1.0013102823557969,9,9,5,5
modular,1.2525955845659231,12.312322006210106,0.1017351222567228,2,2,10,60,150,1.0022079168321008,9,9,5,5
modular,1.252124964017729,12.309555627881274,0.1017197534882293,2,3,10,60,150,0.9984876999030341,9,9,5,5
modular,1.2521962981452843,12.309974972747385,0.10172208318192988,2,4,10,60,150,0.9935601089898431,9,9,5,5
modular,1.2537931917790532,12.319359468340366,0.1017742192685576,2,5,10,60,150,1.0,9,9,5,5
