obj,distribution,avg_cost,budget,avg_cost_normalized,num_setups,num_reps,num_items,num_samples,mean_ratio,std,25%-quantile,median,75%-quantile
modular,Bernoulli,7.0,30,0.2333333333333333,10,100,100,250,0.9914418769891504,0.029424964422879764,0.9713760869522486,0.9950532140244394,1.0084342806882909
modular,Bernoulli,8.5,30,0.2833333333333333,10,100,100,250,1.01090858158078,0.04839639506844095,0.9883032318512088,1.0156177069955667,1.0449578403101023
modular,Bernoulli,10.0,30,0.3333333333333333,10,100,100,250,1.002688080846902,0.03760738897888005,0.9799524249979888,1.0036135155648058,1.032304021873801
modular,Bernoulli,11.5,30,0.38333333333333336,10,100,100,250,1.0015802940012346,0.037932436554495706,0.9789067146456664,1.0015050078716312,1.0267080100276529
modular,Bernoulli,13.0,30,0.43333333333333335,10,100,100,250,0.999565197827714,0.041369464887191294,0.9691698520203622,0.9978350125078312,1.024651671907478
modular,Bernoulli,14.5,30,0.4833333333333333,10,100,100,250,1.0085879098461394,0.040626493236065125,0.9845532242933684,1.004019383535086,1.0301598573144983
square_root,Bernoulli,1.0,30,0.03333333333333333,10,100,100,250,0.9999812183425099,0.0002455255169806433,1.0,1.0,1.0
square_root,Bernoulli,2.5,30,0.08333333333333333,10,100,100,250,0.9849243126802807,0.008842919862976905,0.977052119160577,0.9831329499602571,0.9925482508328434
square_root,Bernoulli,4.0,30,0.13333333333333333,10,100,100,250,0.9879079564400091,0.012349022074379387,0.9779705483602377,0.9859840592733332,0.9965543724138002
square_root,Bernoulli,5.5,30,0.18333333333333332,10,100,100,250,1.0081956302752342,0.018998547379696532,1.0,1.0,1.0235573175151729
square_root,Bernoulli,7.0,30,0.23333333333333334,10,100,100,250,0.9726076991373905,0.026310919758802283,0.9547425737517791,0.9719292932082322,0.9889264847126905
square_root,Bernoulli,8.5,30,0.2833333333333333,10,100,100,250,0.9916496510687342,0.02627674910761868,0.9858465225781573,0.9918916920279806,0.9995685619904036
square_root,Bernoulli,10.0,30,0.3333333333333333,10,100,100,250,0.9609972798638569,0.026978429974364393,0.9516512884426835,0.9600025402371868,0.9735624741375261
square_root,Bernoulli,11.5,30,0.38333333333333336,10,100,100,250,0.9144052846133336,0.028111782995698283,0.8969971610145655,0.9194934521784079,0.9339719900063406
square_root,Bernoulli,13.0,30,0.43333333333333335,10,100,100,250,0.9905536324851822,0.02455072903148485,0.9845163031509047,0.9939570224914223,1.0
square_root,Bernoulli,14.5,30,0.48333333333333334,10,100,100,250,0.9977916982259941,0.005716466449459275,0.9972945102200509,1.0,1.0
